1;1;1;43438634;0.523599;0;0;0;0;0
2;1;1;43438750;0.523599;0;0;0;0;0
3;1;1;43438866;0.5606118739;0;0;0;0;0
4;1;1;43438982;0;0;0;0;1;0
5;1;1;43439098;0;0;0;0;1;0
6;1;1;43439214;0;0;0;0;1;0
